"","sent_raw","syuzhet","bing","afinn","nrc"
"881","880,But they didn't devote the whole evening to music.",0.6,0,0,1
"882","881,""After a while they played at forfeits; for it is good to be children sometimes, and never better than at Christmas, when its mighty Founder was a child himself.""",3.3,3,5,3
"883","882,Stop!",-0.4,0,-1,0
"884","883,There was first a game at blind-man's buff.",0,-1,-1,-1
"885","884,Of course there was.",0,0,0,0
"886","885,And I no more believe Topper was really blind than I believe he had eyes in his boots.",-0.75,-1,-2,-1
"887","886,""My opinion is, that it was a done thing between him and Scrooge's nephew; and that the Ghost of Christmas Present knew it.""",-0.35,0,-1,1
"888","887,""The way he went after that plump sister in the lace tucker, was an outrage on the credulity of human nature.""",-1,-1,-3,-1
"889","888,""Knocking down the fire-irons, tumbling over the chairs, bumping against the piano, smothering himself among the curtains, wherever she went, there went he!""",-0.65,-1,-2,-1
"890","889,He always knew where the plump sister was.",0,0,0,0
"891","890,He wouldn't catch anybody else.",0,0,0,0
"892","891,""If you had fallen up against him (as some of them did), on purpose, he would have made a feint of endeavouring to seize you, which would have been an affront to your understanding, and would instantly have sidled off in the direction of the plump sister.""",-1.6,-2,-2,-1
"893","892,She often cried out that it wasn't fair; and it really was not.",-0.25,1,0,1
"894","893,""But when at last, he caught her; when, in spite of all her silken rustlings, and her rapid flutterings past him, he got her into a corner whence there was no escape; then his conduct was the most execrable.""",-0.75,0,-2,-1
"895","894,""For his pretending not to know her; his pretending that it was necessary to touch her head-dress, and further to assure himself of her identity by pressing a certain ring upon her finger, and a certain chain about her neck; was vile, monstrous!""",0.1,-1,-3,-1
"896","895,""No doubt she told him her opinion of it, when, another blind-man being in office, they were so very confidential together, behind the curtains.""",-0.75,-2,-3,-2
"897","896,""Scrooge's niece was not one of the blind-man's buff party, but was made comfortable with a large chair and a footstool, in a snug corner, where the Ghost and Scrooge were close behind her.""",-0.1,0,0,-1
"898","897,""But she joined in the forfeits, and loved her love to admiration with all the letters of the alphabet.""",2.6,3,6,3
"899","898,""Likewise at the game of How, When, and Where, she was very great, and to the secret joy of Scrooge's nephew, beat her sisters hollow: though they were sharp girls too, as Topper could have told you.""",0.75,2,5,0
"900","899,""There might have been twenty people there, young and old, but they all played, and so did Scrooge; for wholly forgetting in the interest he had in what was going on, that his voice made no sound in their ears, he sometimes came out with his guess quite loud, and very often guessed quite right, too; for the sharpest needle, best Whitechapel, warranted not to cut in the eye, was not sharper than Scrooge; blunt as he took it in his head to be.""",1.2,2,2,3
"901","900,""The Ghost was greatly pleased to find him in this mood, and looked upon him with such favour, that he begged like a boy to be allowed to stay until the guests departed.""",0.65,3,6,-1
"902","901,But this the Spirit said could not be done.",0.5,0,1,1
"903","902,""""""Here is a new game,"""" said Scrooge.""",0.8,0,0,0
"904","903,""""""One half hour, Spirit, only one!""""""",0.5,0,1,1
"905","904,""It was a Game called Yes and No, where Scrooge's nephew had to think of something, and the rest must find out what; he only answering to their questions yes or no, as the case was.""",0.8,0,0,0
"906","905,""The brisk fire of questioning to which he was exposed, elicited from him that he was thinking of an animal, a live animal, rather a disagreeable animal, a savage animal, an animal that growled and grunted sometimes, and talked sometimes, and lived in London, and walked about the streets, and wasn't made a show of, and wasn't led by anybody, and didn't live in a menagerie, and was never killed in a market, and was not a horse, or an ass, or a cow, or a bull, or a tiger, or a dog, or a pig, or a cat, or a bear.""",-3.45,-2,-11,-4
"907","906,""At every fresh question that was put to him, this nephew burst into a fresh roar of laughter; and was so inexpressibly tickled, that he was obliged to get up off the sofa and stamp.""",1.9,1,1,2
"908","907,""At last the plump sister, falling into a similar state, cried out:""",-1.75,-1,-3,-1
"909","908,""""""I have found it out! I know what it is, Fred! I know what it is!""""""",0.6,0,0,1
"910","909,""""""What is it?"""" cried Fred.""",-1,0,-2,0
"911","910,""""""It's your Uncle Scro-o-o-o-oge!""""""",0,0,0,0
"912","911,Which it certainly was.",0,0,0,0
"913","912,""Admiration was the universal sentiment, though some objected that the reply to """"Is it a bear?"""" ought to have been """"Yes;"""" inasmuch as an answer in the negative was sufficient to have diverted their thoughts from Mr. Scrooge, supposing they had ever had any tendency that way.""",2.2,1,-1,0
"914","913,""""""He has given us plenty of merriment, I am sure,"""" said Fred, """"and it would be ungrateful not to drink his health. Here is a glass of mulled wine ready to our hand at the moment; and I say, 'Uncle Scrooge!'""""""",0.8,1,-3,0
"915","914,""""""Well! Uncle Scrooge!"""" they cried.""",-0.2,1,-2,0
"916","915,""""""A Merry Christmas and a Happy New Year to the old man, whatever he is!"""" said Scrooge's nephew.""",2.55,2,6,2
"917","916,""""""He wouldn't take it from me, but may he have it, nevertheless. Uncle Scrooge!""""""",0,0,0,0
"918","917,""Uncle Scrooge had imperceptibly become so gay and light of heart, that he would have pledged the unconscious company in return, and thanked them in an inaudible speech, if the Ghost had given him time.""",-1.35,-1,-1,-1
"919","918,But the whole scene passed off in the breath of the last word spoken by his nephew; and he and the Spirit were again upon their travels.",0.5,0,1,2
"920","919,""Much they saw, and far they went, and many homes they visited, but always with a happy end.""",0.75,1,3,1
"921","920,""The Spirit stood beside sick beds, and they were cheerful; on foreign lands, and they were close at home; by struggling men, and they were patient in their greater hope; by poverty, and it was rich.""",1,0,5,2
"922","921,""In almshouse, hospital, and jail, in misery's every refuge, where vain man in his little brief authority had not made fast the door, and barred the Spirit out, he left his blessing, and taught Scrooge his precepts.""",0.45,1,5,1
"923","922,""It was a long night, if it were only a night; but Scrooge had his doubts of this, because the Christmas Holidays appeared to be condensed into the space of time they passed together.""",-0.5,-1,-1,0
"924","923,""It was strange, too, that while Scrooge remained unaltered in his outward form, the Ghost grew older, clearly older.""",-0.6,0,-1,1
"925","924,""Scrooge had observed this change, but never spoke of it, until they left a children's Twelfth Night party, when, looking at the Spirit as they stood together in an open place, he noticed that its hair was grey.""",0.5,0,0,0
"926","925,""""""Are spirits' lives so short?"""" asked Scrooge.""",0,0,0,0
"927","926,""""""My life upon this globe, is very brief,"""" replied the Ghost.""",-0.6,0,-1,0
"928","927,""""""It ends to-night.""""""",0,0,0,0
"929","928,""""""To-night!"""" cried Scrooge.""",-1,0,-2,0
"930","929,""""""To-night at midnight. Hark! The time is drawing near.""""""",0,0,0,0
"931","930,The chimes were ringing the three quarters past eleven at that moment.",0,0,0,0
"932","931,""""""Forgive me if I am not justified in what I ask,"""" said Scrooge, looking intently at the Spirit's robe, """"but I see something strange, and not belonging to yourself, protruding from your skirts. Is it a foot or a claw?""""""",0.4,-1,2,0
"933","932,""""""It might be a claw, for the flesh there is upon it,"""" was the Spirit's sorrowful reply.""",-1.35,-1,-2,-2
"934","933,""""""Look here.""""""",0,0,0,0
"935","934,""From the foldings of its robe, it brought two children; wretched, abject, frightful, hideous, miserable.""",-3.75,-4,-6,-5
"936","935,""They knelt down at its feet, and clung upon the outside of its garment.""",0,0,0,0
"937","936,""""""Oh, Man! look here. Look, look, down here!"""" exclaimed the Ghost.""",-0.6,0,-1,0
"938","937,They were a boy and girl.",0.25,0,0,-1
"939","938,""Yellow, meagre, ragged, scowling, wolfish; but prostrate, too, in their humility.""",-1.25,0,0,1
"940","939,""Where graceful youth should have filled their features out, and touched them with its freshest tints, a stale and shrivelled hand, like that of age, had pinched, and twisted them, and pulled them into shreds.""",1.95,1,4,0
"941","940,""Where angels might have sat enthroned, devils lurked, and glared out menacing.""",-2.3,-1,0,-1
"942","941,""No change, no degradation, no perversion of humanity, in any grade, through all the mysteries of wonderful creation, has monsters half so horrible and dread.""",-2,-3,-2,-2
"943","942,""Scrooge started back, appalled.""",-0.5,-1,-2,0
"944","943,""Having them shown to him in this way, he tried to say they were fine children, but the words choked themselves, rather than be parties to a lie of such enormous magnitude.""",-1.25,0,0,-2
"945","944,""""""Spirit! are they yours?""""""",0.5,0,1,1
"946","945,Scrooge could say no more.",0,0,-1,0
"947","946,""""""They are Man's,"""" said the Spirit, looking down upon them.""",0.5,0,1,1
"948","947,""""""And they cling to me, appealing from their fathers. This boy is Ignorance. This girl is Want. Beware them both, and all of their degree, but most of all beware this boy, for on his brow I see that written which is Doom, unless the writing be erased. Deny it!"""" cried the Spirit, stretching out its hand towards the city.""",-3.15,-3,-4,-3
