,sent_no,sent_raw,syuzhet,bing,afinn,nrc,char_len,token_len,sent_clean,syuzhet_stdscaler,syuzhet_medianiqr,syuzhet_lnorm_stdscaler,syuzhet_lnorm_medianiqr,bing_stdscaler,bing_medianiqr,bing_lnorm_stdscaler,bing_lnorm_medianiqr,afinn_stdscaler,afinn_medianiqr,afinn_lnorm_stdscaler,afinn_lnorm_medianiqr,nrc_stdscaler,nrc_medianiqr,nrc_lnorm_stdscaler,nrc_lnorm_medianiqr,syuzhet_roll10,bing_roll10,afinn_roll10,nrc_roll10,mean_roll10,syuzhet_roll10_stdscale,bing_roll10_stdscale,afinn_roll10_stdscale,nrc_roll10_stdscale,syuzhet_roll100,syuzhet_stdscaler_roll10,bing_roll100,bing_stdscaler_roll10,afinn_roll100,afinn_stdscaler_roll10,nrc_roll100,nrc_stdscaler_roll10
870,871,"870,""""""Do go on, Fred,"""" said Scrooge's niece, clapping her hands.""",0.0,0,0,0,67,10,go on fred said scrooge own niece clapping her hands,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,0.278776978417266,0.04316546762589928,0.5683453237410072,0.2589928057553957,0.287320143884892,0.6751785618451034,0.1980165640965798,0.4193994094227175,0.11334560065333554,0.278776978417266,0.6751785618451034,0.04316546762589928,0.1980165640965798,0.5683453237410072,0.4193994094227175,0.2589928057553957,0.11334560065333554
871,872,"871,""""""He never finishes what he begins to say! He is such a ridiculous fellow!""""""",-0.35,-1,-3,0,82,14,never finishes what he begins to say he is such a ridiculous fellow,-0.4324487931778952,-0.2916666666666667,-0.39546378452121883,-0.4300813075682411,-0.7858436595984516,-1.0,-0.7431021459035068,-3.58699188741274,-1.2061955384704162,-1.5,-1.09969980575277,-1.9732551881802143,-0.17206249066521606,0.0,-0.15390049712749404,0.0,0.24892086330935237,0.02158273381294964,0.5611510791366906,0.23741007194244604,0.26726618705035965,0.545525537910401,0.10597864027579573,0.4058551510857889,0.032867671360623775,0.24892086330935237,0.545525537910401,0.02158273381294964,0.10597864027579573,0.5611510791366906,0.4058551510857889,0.23741007194244604,0.032867671360623775
872,873,"872,""Scrooge's nephew revelled in another laugh, and as it was impossible to keep the infection off; though the plump sister tried hard to do it with aromatic vinegar; his example was unanimously followed.""",-0.75,-3,-2,-1,206,33,own nephew revelled in another laugh and as it was impossible to keep the infection off though the plump sister tried hard to do it with aromatic vinegar his example was unanimously followed,-0.7863769023732885,-0.625,-0.36797143971043406,-0.39114375204685103,-2.3386618513756177,-3.0,-0.9401982814628549,-4.567139322264691,-0.8483021008627571,-1.0,-0.3685236283363998,-0.5583218254348137,-0.8677718098578093,-1.0,-0.46228300862361316,-0.61861515999214,0.22338129496402861,-0.007194244604316547,0.5251798561151079,0.2014388489208633,0.2357014388489208,0.43461752948433025,-0.01673859148524972,0.33813385940114643,-0.10126221079389582,0.22338129496402861,0.43461752948433025,-0.007194244604316547,-0.01673859148524972,0.5251798561151079,0.33813385940114643,0.2014388489208633,-0.10126221079389582
873,874,"873,""""""I was only going to say,"""" said Scrooge's nephew, """"that the consequence of his taking a dislike to us, and not making merry with us, is, as I think, that he loses some pleasant moments, which could do him no harm. I am sure he loses pleasanter companions than he can find in his own thoughts, either in his mouldy old office, or his dusty chambers. I mean to give him the same chance every year, whether he likes it or not, for I pity him. He may rail at Christmas till he dies, but he can't help thinking better of it--I defy him--if he finds me going there, in good temper, year after year, and saying Uncle Scrooge, how are you? If it only puts him in the vein to leave his poor clerk fifty pounds, that's something; and I think I shook him yesterday.""""""",-2.1,-5,7,-2,765,146,was only going to say said scrooge own nephew that the consequence of his taking a dislike to us and not making merry with us is as i think that he loses some pleasant moments which could do him no harm i am sure he loses pleasanter companions than he can find in his own thoughts either in his mouldy old office or his dusty chambers i mean to give him the same chance every year whether he likes it or not for i pity him he may rail at christmas till he dies but he cannot help thinking better of it i defy him if he finds me going there in good temper year after year and saying uncle scrooge how are you if it only puts him in the vein to leave his poor clerk fifty pounds that is something and i think i shook him yesterday,-1.9808842709077412,-1.7500000000000002,-0.2666232920647162,-0.24760382654740326,-3.891480043152784,-5.0,-0.36785322580518265,-1.720901182886531,2.3727388376061738,3.5,0.14829061282778158,0.4417896863338895,-1.5634811290504025,-2.0,-0.29333898359399485,-0.2797135323791595,0.2179856115107912,-0.014388489208633094,0.5107913669064749,0.19424460431654678,0.22715827338129493,0.41118626009854065,-0.047417899425511084,0.3110453427272896,-0.12808818722479967,0.2179856115107912,0.41118626009854065,-0.014388489208633094,-0.047417899425511084,0.5107913669064749,0.3110453427272896,0.19424460431654678,-0.12808818722479967
874,875,"874,It was their turn to laugh now at the notion of his shaking Scrooge.",0.5,0,1,1,72,14,was their turn to laugh now at the notion of his shaking scrooge,0.31964843886231553,0.4166666666666667,0.34200653753748567,0.6144018679546303,-0.009434563709868416,0.0,-0.021800212997289025,0.0,0.22537821196021987,0.5,0.25989042753912583,0.6577517293934048,0.5236468285273771,1.0,0.5727024082605782,1.457565055770203,0.20431654676258978,-0.014388489208633094,0.5323741007194245,0.17985611510791366,0.2255395683453237,0.3518270443212071,-0.047417899425511084,0.35167811773807506,-0.18174014008660758,0.20431654676258978,0.3518270443212071,-0.014388489208633094,-0.047417899425511084,0.5323741007194245,0.35167811773807506,0.17985611510791366,-0.18174014008660758
875,876,"875,""But being thoroughly good-natured, and not much caring what they laughed at, so that they laughed at any rate, he encouraged them in their merriment, and passed the bottle joyously.""",3.1,3,8,2,187,30,being thoroughly good natured and not much caring what they laughed at so that they laughed at any rate he encouraged them in their merriment and passed the bottle joyously,2.620181148632372,2.5833333333333335,1.1638240248393943,1.7783463863470539,2.319792723955881,3.0,0.9884070592469071,5.0237010672428335,2.7306322752138326,4.0,1.189427002399721,2.4565416138091565,1.2193561477199704,2.0,0.5245204761805293,1.3609121247144644,0.20791366906474806,-0.014388489208633094,0.539568345323741,0.18705035971223022,0.23003597122302155,0.36744789057840016,-0.047417899425511084,0.36522237607500346,-0.15491416365570362,0.20791366906474806,0.36744789057840016,-0.014388489208633094,-0.047417899425511084,0.539568345323741,0.36522237607500346,0.18705035971223022,-0.15491416365570362
876,877,"876,""After tea, they had some music.""",0.6,0,0,1,37,6,tea they had some music,0.40813046616116383,0.5,1.1217025754036034,1.7186895514231684,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,0.5236468285273771,1.0,1.5398942956323882,3.397751486079957,0.19640287769784157,-0.02877697841726619,0.5107913669064749,0.19424460431654678,0.21816546762589925,0.31746118255538225,-0.10877651530603381,0.3110453427272896,-0.12808818722479967,0.19640287769784157,0.31746118255538225,-0.02877697841726619,-0.10877651530603381,0.5107913669064749,0.3110453427272896,0.19424460431654678,-0.12808818722479967
877,878,"877,""For they were a musical family, and knew what they were about, when they sung a Glee or Catch, I can assure you: especially Topper, who could growl away in the bass like a good one, and never swell the large veins in his forehead, or get red in the face over it.""",2.9,3,8,2,268,53,they were a musical family and knew what they were about when they sung a glee or catch i can assure you especially topper who could growl away in the bass like a good one and never swell the large veins in his forehead or get red in the face over it,2.4432170940346754,2.4166666666666665,0.5731733724023201,0.9418046969676918,2.319792723955881,3.0,0.5500979239589141,2.844015639086162,2.7306322752138326,4.0,0.6386444130161693,1.390696355978359,1.2193561477199704,2.0,0.2301669129644468,0.7704390277811938,0.1730215827338128,-0.06474820143884892,0.4460431654676259,0.17985611510791366,0.18354316546762586,0.21592568188362735,-0.2621730550073406,0.1891470176949331,-0.18174014008660758,0.1730215827338128,0.21592568188362735,-0.06474820143884892,-0.2621730550073406,0.4460431654676259,0.1891470176949331,0.17985611510791366,-0.18174014008660758
878,879,"878,""Scrooge's niece played well upon the harp; and played among other tunes a simple little air (a mere nothing: you might learn to whistle it in two minutes), which had been familiar to the child who fetched Scrooge from the boarding-school, as he had been reminded by the Ghost of Christmas Past.""",2.4,1,-1,3,300,52,own niece played well upon the harp and played among other tunes a simple little air a mere nothing you might learn to whistle it in two minutes which had been familiar to the child who fetched scrooge from the boarding school as he had been reminded by the ghost of christmas past,2.0008069575404335,2.0,0.46910395961164036,0.794410629036973,0.7669745321787148,1.0,0.17249780815279955,0.9662325772476923,-0.49040866325509813,-0.5,-0.17156576935537024,-0.17717942181891175,1.9150654669125637,3.0,0.43327735546740453,1.1778784713328518,0.13669064748201426,-0.09352517985611511,0.3669064748201439,0.1366906474820144,0.13669064748201437,0.05815513468597751,-0.384890286768386,0.040160175988719696,-0.34269599867203104,0.13669064748201426,0.05815513468597751,-0.09352517985611511,-0.384890286768386,0.3669064748201439,0.040160175988719696,0.1366906474820144,-0.34269599867203104
879,880,"879,""When this strain of music sounded, all the things that Ghost had shown him, came upon his mind; he softened more and more; and thought that if he could have listened to it often, years ago, he might have cultivated the kindnesses of life for his own happiness with his own hands, without resorting to the sexton's spade that buried Jacob Marley.""",0.75,-1,2,2,351,62,this strain of music sounded all the things that ghost had shown him came upon his mind he softened more and more and thought that if he could have listened to it often years ago he might have cultivated the kindnesses of life for his own happiness with his own hands without resorting to the sexton own spade that buried jacob marley,0.5408535071094364,0.625,0.05521602127543505,0.2082189204171352,-0.7858436595984516,-1.0,-0.18476489740328983,-0.8104137452451617,0.5832716495678789,1.0,0.07357986460737471,0.29721340844385097,1.2193561477199704,2.0,0.1744241829075613,0.6586191398593949,0.1291366906474819,-0.10071942446043165,0.3597122302158273,0.12949640287769784,0.12940647482014386,0.02535135754587213,-0.41556959470864735,0.026615917651791186,-0.369521975102935,0.1291366906474819,0.02535135754587213,-0.10071942446043165,-0.41556959470864735,0.3597122302158273,0.026615917651791186,0.12949640287769784,-0.369521975102935
880,881,"880,But they didn't devote the whole evening to music.",0.6,0,0,1,54,9,they did not devote the whole evening to music,0.40813046616116383,0.5,0.7176508185782908,1.1464288794731679,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,0.5236468285273771,1.0,0.9759226665225494,2.2664246871632123,0.12338129496402866,-0.10071942446043165,0.33093525179856115,0.12949640287769784,0.12077338129496401,0.000358003534363235,-0.41556959470864735,-0.027561115695922754,-0.369521975102935,0.12338129496402866,0.000358003534363235,-0.10071942446043165,-0.41556959470864735,0.33093525179856115,-0.027561115695922754,0.12949640287769784,-0.369521975102935
881,882,"881,""After a while they played at forfeits; for it is good to be children sometimes, and never better than at Christmas, when its mighty Founder was a child himself.""",3.3,3,5,3,166,29,a while they played at forfeits for it is good to be children sometimes and never better than at christmas when its mighty founder was a child himself,2.7971452032300683,2.75,1.2909068509498414,1.9583344750876535,2.319792723955881,3.0,1.0232297849361245,5.196872424266027,1.6569519623908557,2.5,0.7407382659939638,1.5882629660119958,1.9150654669125637,3.0,0.8988096067491235,2.1117359287839235,0.11762589928057542,-0.1079136690647482,0.31654676258992803,0.12949640287769784,0.11393884892086328,-0.02463535047714572,-0.4462489026489087,-0.05464963236977978,-0.369521975102935,0.11762589928057542,-0.02463535047714572,-0.1079136690647482,-0.4462489026489087,0.31654676258992803,-0.05464963236977978,0.12949640287769784,-0.369521975102935
882,883,"882,Stop!",-0.4,0,-1,0,9,1,,-0.47668980682731943,-0.33333333333333337,-4.905758398346761,-6.818035778252965,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.49040866325509813,-0.5,-4.794823756630249,-9.123863097823367,-0.17206249066521606,0.0,-0.15390049712749404,0.0,0.10863309352517973,-0.1223021582733813,0.28776978417266186,0.11510791366906475,0.09730215827338126,-0.06368746612012838,-0.5076075185294314,-0.10882666571749372,-0.4231739279647428,0.10863309352517973,-0.06368746612012838,-0.1223021582733813,-0.5076075185294314,0.28776978417266186,-0.10882666571749372,0.11510791366906475,-0.4231739279647428
883,884,"883,There was first a game at blind-man's buff.",0.0,-1,-1,-1,47,8,was first a game at blind man own buff,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.7858436595984516,-1.0,-1.2834032192414975,-6.27387719633614,-0.49040866325509813,-0.5,-0.6745096017083007,-1.1504496540326592,-0.8677718098578093,-1.0,-1.4247752417575679,-2.5493740863096805,0.10575539568345312,-0.12949640287769784,0.26618705035971224,0.1079136690647482,0.08758992805755393,-0.07618414312588283,-0.5382868264696928,-0.14945944072827916,-0.44999990439564674,0.10575539568345312,-0.07618414312588283,-0.12949640287769784,-0.5382868264696928,0.26618705035971224,-0.14945944072827916,0.1079136690647482,-0.44999990439564674
884,885,"884,Of course there was.",0.0,0,0,0,24,4,course there was,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,0.08309352517985599,-0.1510791366906475,0.20863309352517986,0.09352517985611511,0.05854316546762587,-0.17459547454619914,-0.630324750290477,-0.25781350742370707,-0.5036518572574545,0.08309352517985599,-0.17459547454619914,-0.1510791366906475,-0.630324750290477,0.20863309352517986,-0.25781350742370707,0.09352517985611511,-0.5036518572574545
885,886,"885,And I no more believe Topper was really blind than I believe he had eyes in his boots.",-0.75,-1,-2,-1,90,18,i no more believe topper was really blind than i believe he had eyes in his boots,-0.7863769023732885,-0.625,-0.597986907879797,-0.7169158942291256,-0.7858436595984516,-1.0,-0.5829018276567064,-2.790325171718627,-0.8483021008627571,-1.0,-0.6088205446766703,-1.0233316744921264,-0.8677718098578093,-1.0,-0.7191257444615801,-1.1338415564320121,0.06834532374100706,-0.16546762589928057,0.2014388489208633,0.07194244604316546,0.04406474820143881,-0.23864094420069076,-0.6916833661709997,-0.2713577657606356,-0.5841297865501663,0.06834532374100706,-0.23864094420069076,-0.16546762589928057,-0.6916833661709997,0.2014388489208633,-0.2713577657606356,0.07194244604316546,-0.5841297865501663
886,887,"886,""My opinion is, that it was a done thing between him and Scrooge's nephew; and that the Ghost of Christmas Present knew it.""",-0.35,0,-1,1,128,23,opinion is that it was a done thing between him and scrooge own nephew and that the ghost of christmas present knew it,-0.4324487931778952,-0.2916666666666667,-0.27669028376784205,-0.26186176093138014,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.49040866325509813,-0.5,-0.2869590991499874,-0.4004824740895958,0.5236468285273771,1.0,0.2885030971570297,0.8874613833698627,0.10395683453237396,-0.1079136690647482,0.2589928057553957,0.1079136690647482,0.09073741007194241,-0.08399456625447943,-0.4462489026489087,-0.16300369906520765,-0.44999990439564674,0.10395683453237396,-0.08399456625447943,-0.1079136690647482,-0.4462489026489087,0.2589928057553957,-0.16300369906520765,0.1079136690647482,-0.44999990439564674
